Year,友善,关心,保护,同情,欺负,伤害,折磨,践踏,公平,权利,一致,平等,排外,作假,不公,歧视,忠心,同胞,爱国,团结,汉奸,背叛,变节,不忠,权威,服从,尊崇,合法,反叛,违抗,犯上,颠覆,崇高,纯净,神圣,清白,玷污,传染,罪恶,肮脏
2001,17.937144669702636,86.48093003560116,44.83420204290718,27.24780783998645,43.461932074756135,78.54677622275362,29.03556964927353,45.4979092247633,31.285244912200817,58.82024113245819,73.8940447237304,77.7008406384932,13.810627420209029,76.462754627417,50.00608621750913,41.31538755902674,27.528915839669143,36.62113227580169,32.75804364990903,38.05656593673143,10.15463856410627,29.258186284043425,7.728730731211096,0.0,48.060261387606914,47.203207204923395,6.963394413591901,65.08196858225178,11.451412206227708,25.74720392995821,0.0,13.053514232162089,71.96884051919842,46.68471322598586,81.60045781536287,35.435829893861,100.0,16.033086910552985,55.70308542539036,30.946158569661314
2002,29.57752602778211,89.86611579831592,41.94700205941362,26.776351546181054,39.06335140318413,55.373630094188265,17.57063326098032,22.53619724053294,36.5081620189881,46.67169707563761,63.63272414822719,63.35532867258448,9.492231289455171,40.42606687359073,48.372396096917846,44.2041234176603,21.272126504526113,33.84105343982716,35.58964003733054,39.12354280383703,8.160553350430972,21.308386154679773,0.0,0.0,47.44440258853584,40.7973370383524,6.456899693233294,67.09113416722367,20.13085625836282,17.242648106775356,0.0,7.601573496789138,55.04296090824917,35.48919545454596,60.68536524124192,64.72097781182828,53.3018667472243,7.0865519391776335,21.760553500137167,13.678062200086218
2003,15.386094558404903,81.3755463034608,46.622728149046345,25.826908842908825,43.78675585521702,85.12208067654817,31.807769095899513,14.716023692805441,40.6413468709671,48.95257428319128,55.41677449771426,64.10438384520252,5.217691743569233,40.12198876624199,37.91444227098,81.30874945071797,15.200727213670303,40.272197211530184,30.32517837680606,31.627867857450966,4.8595026205658876,18.085278600778587,6.164307244888788,24.44760535249616,45.415884909835555,42.66014411575361,7.689998369618202,68.04458411877245,27.400368449372497,20.535542153142142,39.91855188987431,7.242619904175034,66.0982958773089,59.37465281098954,64.9033818806526,46.248593365138355,35.809866419459325,100.0,11.600606745164429,30.605856093625306
2004,15.748311347745144,88.40064168303934,61.20760973086314,25.004628187348168,53.89455356631072,100.0,35.441342561197835,10.250363298132969,42.01384798315073,67.35396376619626,51.95738860268627,68.9067248795808,5.994007797465066,47.408454115740334,100.0,75.3106290181045,23.698934270878063,44.9153020048022,50.75957645063875,31.062430659492623,7.7756603549807055,18.0953154937194,0.0,0.0,54.61226609037364,31.86580955197843,9.780674277571814,100.0,33.72550891904932,5.055199249039072,0.0,10.0288312894484,51.14220814008337,63.91471876091115,56.16345959417907,57.557181690595236,43.27488081625898,24.364994205584853,11.301286782707539,20.41522773650394
2005,18.36757573555338,80.40402981598021,48.21973525724252,28.685522908642714,34.37866231889944,98.37407583828214,33.88217560948379,13.304738395007899,79.10793003300545,72.84950382186972,57.02451040906489,96.33838943084318,12.138103746485841,55.44231095667305,52.57739436894473,89.40468517525343,33.59389790715738,61.3522603740385,46.17592486525401,34.310539219372764,47.48030919175683,27.482799181673762,19.35933668186816,25.59300417073625,40.68241327759961,35.06165364383692,9.391997720310407,63.09168911719013,38.24547688241648,3.5829427081293206,41.788782593506355,11.530874827484956,75.45450129866836,56.8889309256137,58.15720756235287,45.72564978794744,28.96769123194539,17.13515975143331,22.737905647743766,13.436035155484952
2006,22.63505868767156,85.888203503765,54.275607979945605,23.109721604243376,47.35367326487185,71.23314450001082,25.34653213219033,10.851004914665008,67.00945276591771,51.68352734641351,56.39228450712167,81.86712139364325,8.681124101289312,24.031589653766574,56.527604862356476,57.615818371664076,23.60471107402352,51.68905492633961,34.21323387353571,34.2633836442455,8.893691335605187,17.471635535675652,6.153654008860632,48.810709365329444,40.11632613394719,28.309596118758268,12.794514023877824,55.21493786221311,34.1912684698971,13.666701574572954,19.924782064417354,11.598290412316816,60.01511078926085,61.28126248383826,50.79200511955831,47.023641239275676,25.998530430645054,9.191249189603212,9.116609824384604,14.783691607110166
2007,22.323930608567053,88.62154669304499,46.74376100253973,17.6647891801405,36.42073386895262,58.21755546672607,21.48380725362887,8.42522573440257,72.26058617076744,53.701618077471444,54.719440697276944,86.16368935059185,3.8577299092419985,36.614369064497566,42.59446902221082,77.47746065263203,17.66088289775874,60.87979869786974,38.05894368744285,41.5758340218963,10.778702264177644,14.418986237564607,17.57937382278522,46.47979369942524,44.55688202503462,28.93304271405821,9.746817942976325,53.50223906077892,15.193963071171302,13.014059373391646,37.94658065420132,14.056539001679024,58.595951681924376,39.22209597030894,55.88635014997809,33.38001250540829,17.0204318539781,12.399132142941244,10.08902439403559,23.462847427989743
2008,35.25866952968022,79.24872318966614,40.75909102630072,51.10437847821008,18.618039063422387,62.78358725773803,18.507345159168576,12.798865607443064,49.9359023132561,46.36428653955106,47.92197776125543,74.0630545814441,5.916138296787093,18.01513569520632,40.19817558585933,52.72899692704336,12.06486051289871,100.0,41.36801596600131,37.58965927840072,1.6530004628368833,17.86023518856828,18.87156602647332,24.948172344986002,37.15769483473364,28.44029831932015,10.463269068235222,42.05946943028713,20.97104515559227,10.478004643960055,40.73588795105315,9.700573601329351,79.32227008364153,59.56339918893486,75.58920021994241,54.18746911240264,36.54307676364631,16.96441970410731,4.785627121039448,9.067504018811585
2009,15.542106798154443,76.14905572802849,37.72737438751842,24.22940216149925,29.275677999113597,65.76242135987005,26.863032831227436,10.733546234410094,56.6959130450431,49.764783770660614,48.4993217179174,72.02638751243956,3.2833234702226917,43.93058166726673,51.124979186221566,51.901134042859496,20.72486549650731,78.29359591324165,54.58662154160716,38.06890105933035,12.9961885667842,24.780070392442415,0.0,0.0,34.55694236463873,34.38267544822275,9.274875551585197,47.252986864508436,28.018509049880798,19.383521729199405,0.0,13.672634424938051,64.75041484094103,64.59285735797835,53.45609021130374,43.65410018166476,29.191750166202585,15.691451241500145,10.716850956047747,9.319000831345866
2010,20.29652288115868,67.19694790521332,41.035926167864076,34.56681226884716,16.628216891142056,60.917016002265875,22.4629675936942,8.128692347837958,79.29648117519339,44.942526414076866,43.4914350798085,83.04860960834888,11.888651025447432,53.63249814562382,50.86110151861847,41.466002023099726,11.545088649534186,63.71911307225584,23.555705067194747,23.966331741175942,4.305975127693825,12.406647624647565,0.0,37.13635105688392,39.421453611926296,23.673909242949946,13.952598746297015,54.26449550510303,22.545061048210858,2.5994880737356807,30.318498177848113,15.012694904317412,63.16565810680201,77.19752057048723,48.61194855088277,33.174764703296965,32.142990115958575,10.100886540246504,6.74867096065994,8.248375618584369
2011,18.1624167856953,68.4588237581355,42.11571346056089,22.12385922106501,36.42285591586796,76.23323859863542,24.13753542362305,6.800630821767456,73.55108217628448,42.36914295540205,45.19638454074848,77.61881940204485,7.7159093582370195,27.292855950732715,56.431857871727054,39.50303768865056,9.990576431471315,38.47197054150172,33.63359783320726,28.81128140054908,11.378181965548215,37.959884768774714,13.673642952319007,18.076528491578912,39.20982326362357,23.13745357334839,13.58316267436585,52.82768345100076,35.45464613704887,5.061317969169962,14.757863401664576,17.40434800392095,65.43193927508192,55.80704647688286,46.52719523450894,33.56288940363826,26.47776996060265,12.29179484107699,7.2999778401489825,16.789949032342662
2012,25.94255918522314,57.99802234200234,43.19473095192469,13.388821278760336,48.55678804636647,78.81834380467672,16.708185949288534,8.035947398298585,78.23510932601168,49.650613841087385,42.460689079103624,81.66525592034986,3.8573970162956086,64.06961666186432,49.50724707710307,48.290528234489294,68.67528459940917,41.59793975981911,36.824855686222776,31.660905900953466,1.7962953572673837,24.15279854397714,36.45777718205734,0.0,45.17532528574944,25.031828967176313,14.52872477279706,49.7298948459351,45.57795584084155,0.0,0.0,18.182683671865977,58.992753286395114,48.35911568261345,47.317963550730184,60.151200058456325,24.067220572742983,7.563088047109446,6.569030373224552,13.86795301014072
2013,26.343674892225977,50.27211785997644,43.19465763011002,20.33464021990536,47.937903476586676,95.32734584957207,20.31793456249518,12.930773223694839,100.0,54.31759046109844,46.533065040829555,71.7668700537274,5.222718504215808,100.0,66.90706602259345,60.89393250517584,19.019214625466144,29.948475240201166,23.095052770471952,19.23285063951831,12.768483785691664,24.964210132550306,0.0,73.41347503842988,48.70675595397019,22.66591777114092,15.39481393545129,60.13152249296869,30.85511192504797,10.277663118897905,29.96775727605503,25.826691075032816,39.58292527168908,75.54896792282781,33.877652645155365,48.22203081543055,50.10064778467922,17.856060776693816,10.561781209925131,9.635309173966785
2014,100.0,44.7877287753583,40.30249345299143,20.06564655944106,26.87447550300564,89.79823594820466,28.153176257783265,13.178623699166334,85.69899349324916,52.055214170728284,48.687132439063696,100.0,13.663575476475295,49.64439325251278,98.64187621075345,55.28921572709844,26.122793909436147,39.299480790698574,46.46928031769974,20.70598364510943,5.965118062868758,32.225765789433396,36.320576845152345,0.0,71.87198207526293,25.29773766479711,22.340380452774504,58.133975966653765,30.270955893181515,25.20771012862346,0.0,37.89547097074874,51.564525340100545,79.30696362454414,36.67907438752924,55.50932089164418,41.95913610746842,15.634349219980212,16.36077340078926,11.634327751672364
2015,74.83341977839775,42.23106991254531,46.88632035449238,21.697839529244998,65.50944961104133,80.6978588765992,27.026531608627437,17.594718320072403,71.80397437506876,45.354166679900096,49.751758451956064,94.55511003862574,53.2515876769013,44.2242371563195,69.89833569078793,43.30986503230624,23.975890388128004,44.39825032685648,49.02318916077292,27.474653049968712,39.2258651469429,34.100874521857506,10.294807723978616,20.414572669487303,57.65964185384767,27.8652860378607,47.80380961582631,52.59863781131882,26.693600686766267,2.8579780551652,100.0,39.05890981620006,52.47089705539017,100.0,35.88078971672108,47.91632901946913,29.902442785875717,12.81381531118112,16.694439120315952,18.13716842700992
2016,28.958477897617946,42.36086861685361,54.70082534678804,15.338619336106953,47.64439905730713,82.28606613962847,19.889704641645302,11.212695105491015,72.63390631811892,70.18498221501818,48.35334136796025,99.7787259790376,21.68654558595222,37.379628835648646,70.20110005361478,52.43301168699571,21.45719571853585,31.056587500755583,26.046651469444903,24.5717782098014,6.287990211168516,18.11735472308285,8.70147494679172,51.76499573253369,68.36071439027805,36.14843632843674,64.2261586231029,53.03390660479613,30.620153194982624,2.4156472964110476,0.0,39.29700246731395,39.43922788597434,73.86879461530881,29.693034570514044,66.49301952324733,24.125588523645295,8.483981289321395,6.619802687280273,12.54278403905736
2017,25.881609294027413,49.73067026618322,53.22813715228347,10.350553096584001,69.12635513512086,61.36688862596229,18.554226765717974,6.982607270061882,67.73265415763524,44.61079742680186,46.203011910338844,74.82625286882424,21.96585126602576,18.6144304513161,38.07413073881104,34.828057812089256,84.88896974828013,41.2106550191486,37.450148713515446,34.18494061518229,6.888890881013683,18.946493716367403,14.29952402896227,37.807884033086516,92.60582007808107,36.29477979951742,75.97970951852648,37.50698198588187,15.890359268233167,5.292988720762957,0.0,22.051204194554373,40.602227893371925,67.69933057654264,35.31098983399278,33.77466070390029,18.87936267599147,7.317134142584518,4.007912132308489,6.870706512528837
2018,23.101260758084333,47.5788770385102,63.36454487853478,6.565982431560781,29.35962389412993,60.82576676869248,20.61322821715964,6.60538057747277,63.06251405761293,41.28157054993078,44.9001010670804,87.19355123128189,9.753489559911518,43.435062066930975,19.449300460141618,35.65640174157532,23.473169562101855,30.15155864867315,53.117511121982105,29.887475204712484,1.184859472735287,19.629878896269037,18.036013318021535,35.765360016485545,100.0,26.28696826109071,100.0,45.64853362364738,11.691479588566844,2.503520786770544,0.0,17.32807774962327,45.406609121817006,45.63909668725089,30.510153241266064,38.21473766522705,10.715657121637308,7.670141542826848,3.9719320174724966,3.6108472886113607
2019,20.84611379767152,61.4874383105148,58.21242208492565,7.972777543539817,54.79344741460348,64.84566308581876,37.58867909298591,34.295312180608484,58.84924927322726,37.0691805823604,38.67527001238138,94.2386699376919,8.45695233913476,28.919500755144075,15.21057040709871,33.964585415469315,100.0,46.70873411663981,100.0,34.96706917332622,5.559805650437273,11.0132435559067,5.289484273470735,20.97806272444819,61.80756206179354,18.6700700281085,73.68496021133485,32.19673862793188,3.918629518897769,0.0,0.0,15.666388065979275,54.478931852821866,58.72013393592847,31.625910630503064,34.54074335062945,32.12453939875996,4.60862732672969,3.6004834702002664,2.5415177436707768
2020,16.638884117450132,49.10660774470788,64.12904376765634,4.591298846975514,19.756673199576486,42.12219974126559,7.669750465180525,14.90494987251744,51.49631240866114,100.0,35.36309188840811,63.51856419211561,22.214302213560405,4.010537983823076,13.125107248672329,75.36299388671205,26.730949951793885,37.49598977684679,33.141385742440555,48.489942522004895,0.0,5.345583657550064,5.134796219769131,0.0,55.69856093518665,26.06608412062507,56.58349939558944,36.43736589248028,1.9020156786579503,5.701955901386734,0.0,17.344927094776725,39.66429412664329,31.0162816289803,14.377066909451822,19.26227010974016,12.202855411632871,43.03418157102914,2.261593085886565,9.868769829323194
2021,17.886782649419192,47.08099758563159,100.0,2.318968001805787,100.0,41.59794213405388,11.869307236295805,16.690190982233037,76.85477502229882,56.60940502584385,30.270245081914148,91.63227811659014,4.268468562330169,5.251653984134089,22.960559762752307,41.154241512283924,33.16093497529297,38.84181352704456,74.88621626174526,90.37280485594263,0.6625737709275916,21.95406827972196,0.0,100.0,79.61495776377333,29.699354480269836,77.23954124120837,25.76524067532186,11.207792360152299,0.0,0.0,22.2188015955381,64.12326354398667,31.28429247698347,24.268209675548068,14.012913254104062,21.30559524227032,6.904478026800268,5.451804581168413,7.2690727748912165
2022,21.438523388051024,59.936224011383366,92.79057288283877,2.4439908647293347,36.6417564739491,41.803176315554325,8.150803293112666,15.724147395263769,76.62391615990559,29.24011741050267,38.128517327878,83.96242424976707,8.997190271358454,0.0,22.025820819202725,32.93025018327483,20.04413335646307,55.694881105956775,62.80329327346382,100.0,1.4787427935852557,6.390970763917887,5.627381417954576,0.0,62.31095471436417,22.094498926687553,58.1115000645282,19.788936837798424,2.0844775972860816,3.124474595693189,0.0,11.157362683537256,48.72930876709036,47.77211733950441,19.695338361104536,34.40166958147946,7.4297140583503465,5.603463657298881,4.957099118167079,11.716779733849458
2023,21.585696690617347,49.6569263315889,88.52244542344528,1.5564808759046114,19.671401210860775,38.24148576862727,6.518148173995794,11.419416695709995,64.84385726202957,25.316712366958775,34.982014164580974,82.01664275486763,6.77176351011739,1.4419990209059683,14.157495985485918,24.00182781844928,16.693102624519053,34.70800289726301,37.04302274479052,59.99340745548831,0.0,7.338614377715544,0.0,21.966398018794532,57.462340801767,10.214153072657146,72.1662459435235,23.582063821839764,0.0,0.0,0.0,7.727728123013433,43.37027499281852,37.9770200684257,14.054063122875302,20.777393021118147,2.925044906994031,4.136359430419521,1.7741705088982633,1.7741705088982633
